text,label
with few respites  marshall keeps the energy humming  and his edits  unlike those in moulin rouge  are crisp and purposeful without overdoing it,1
whether quitting will prove absorbing to american audiences is debatable,0
full of flatulence jokes and mild sexual references  kung pow  is the kind of movie thats criticproof  simply because it aims so low,0
a good film with a solid pedigree both in front of and  more specifically  behind the camera,1
the imax screen enhances the personal touch of manual animation,1
this is just lazy writing  even kids deserve better,0
a film made with as little wit  interest  and professionalism as artistically possible for a slummy hollywood caper flick,0
consider the titles clunkonthehead that suggests the overtime someone put in to come up with an irritatingly unimaginative retread concept,0
much of all about lily chouchou is mesmerizing  some of its plaintiveness could make you weep,1
arty gay film,0
at once emotional and richly analytical  the cosbyseinfeld encounter alone confirms the serious weight behind this superficially loose  larky documentary,1
brash  intelligent and erotically perplexing  hanekes portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt,1
if you are an actor who can relate to the search for inner peace by dramatically depicting the lives of others onstage  then esthers story is a compelling quest for truth,1
a cartoon thats truly cinematic in scope  and a story thats compelling and heartfelt  even if the heart belongs to a big  fourlegged herbivore,1
a smart little indie,1
that alabama manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon  who is always a joy to watch  even when her material is not firstrate,1
worth seeing just for weaver and lapaglia,1
alices adventure through the looking glass and into zombieland is filled with strange and wonderful creatures,1
its a terrible movie in every regard  and utterly painful to watch,0
i spy is an embarrassment  a monotonous  disjointed jumble of borrowed plot points and situations  its as flat as an open can of pop left sitting in the sun,0
human nature talks the talk  but it fails to walk the silly walk that distinguishes the merely quirky from the surreal,0
lin chungs voice is rather unexceptional  even irritating  at least to this western ear   making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters,0
the unique niche of selfcritical  behindthescenes navelgazing kaufman has carved from orleans story and his own infinite insecurity is a work of outstanding originality,1
goldbacher draws on an elegant visual sense and a talent for easy  seductive pacing    but she and writing partner laurence coriat dont manage an equally assured narrative coinage,0
this film seems thirsty for reflection  itself taking on adolescent qualities,1
id have to say the star and director are the big problems here,0
this warm and gentle romantic comedy has enough interesting characters to fill several movies  and its ample charms should win over the most hardhearted cynics,1
